spUTCTime,spClockTime,price
2025-02-08 11:00:00+00:00,2025-02-08 11:00:00+00:00,16.470130013111813
2025-02-08 11:30:00+00:00,2025-02-08 11:30:00+00:00,17.0
2025-02-08 12:00:00+00:00,2025-02-08 12:00:00+00:00,16.425
2025-02-08 12:30:00+00:00,2025-02-08 12:30:00+00:00,17.0
2025-02-08 13:00:00+00:00,2025-02-08 13:00:00+00:00,16.8
2025-02-08 13:30:00+00:00,2025-02-08 13:30:00+00:00,16.425
2025-02-08 14:00:00+00:00,2025-02-08 14:00:00+00:00,16.990000000000002
2025-02-08 14:30:00+00:00,2025-02-08 14:30:00+00:00,16.990000000000002
2025-02-08 15:00:00+00:00,2025-02-08 15:00:00+00:00,16.990000000000002
2025-02-08 15:30:00+00:00,2025-02-08 15:30:00+00:00,16.990000000000002
2025-02-08 16:00:00+00:00,2025-02-08 16:00:00+00:00,16.990000000000002
2025-02-08 16:30:00+00:00,2025-02-08 16:30:00+00:00,16.990000000000002
2025-02-08 17:00:00+00:00,2025-02-08 17:00:00+00:00,16.990000000000002
2025-02-08 17:30:00+00:00,2025-02-08 17:30:00+00:00,16.990000000000002
2025-02-08 18:00:00+00:00,2025-02-08 18:00:00+00:00,16.990000000000002
2025-02-08 18:30:00+00:00,2025-02-08 18:30:00+00:00,15.190000000000001
2025-02-08 19:00:00+00:00,2025-02-08 19:00:00+00:00,9.876000000000001
2025-02-08 19:30:00+00:00,2025-02-08 19:30:00+00:00,9.879999999999999
2025-02-08 20:00:00+00:00,2025-02-08 20:00:00+00:00,9.885
2025-02-08 20:30:00+00:00,2025-02-08 20:30:00+00:00,9.89
2025-02-08 21:00:00+00:00,2025-02-08 21:00:00+00:00,9.876000000000001
2025-02-08 21:30:00+00:00,2025-02-08 21:30:00+00:00,9.876000000000001
2025-02-08 22:00:00+00:00,2025-02-08 22:00:00+00:00,9.92
2025-02-08 22:30:00+00:00,2025-02-08 22:30:00+00:00,14.1
2025-02-08 23:00:00+00:00,2025-02-08 23:00:00+00:00,9.911
2025-02-08 23:30:00+00:00,2025-02-08 23:30:00+00:00,9.911
2025-02-09 00:00:00+00:00,2025-02-09 00:00:00+00:00,9.911
2025-02-09 00:30:00+00:00,2025-02-09 00:30:00+00:00,9.911
2025-02-09 01:00:00+00:00,2025-02-09 01:00:00+00:00,9.911
2025-02-09 01:30:00+00:00,2025-02-09 01:30:00+00:00,1.2
2025-02-09 02:00:00+00:00,2025-02-09 02:00:00+00:00,9.741
2025-02-09 02:30:00+00:00,2025-02-09 02:30:00+00:00,11.5
2025-02-09 03:00:00+00:00,2025-02-09 03:00:00+00:00,11.9
2025-02-09 03:30:00+00:00,2025-02-09 03:30:00+00:00,11.5
2025-02-09 04:00:00+00:00,2025-02-09 04:00:00+00:00,11.5
2025-02-09 04:30:00+00:00,2025-02-09 04:30:00+00:00,11.5
2025-02-09 05:00:00+00:00,2025-02-09 05:00:00+00:00,16.5
2025-02-09 05:30:00+00:00,2025-02-09 05:30:00+00:00,11.5
2025-02-09 06:00:00+00:00,2025-02-09 06:00:00+00:00,7.5
2025-02-09 06:30:00+00:00,2025-02-09 06:30:00+00:00,7.502
2025-02-09 07:00:00+00:00,2025-02-09 07:00:00+00:00,9.73
2025-02-09 07:30:00+00:00,2025-02-09 07:30:00+00:00,8.75
2025-02-09 08:00:00+00:00,2025-02-09 08:00:00+00:00,9.905
2025-02-09 08:30:00+00:00,2025-02-09 08:30:00+00:00,12.84
2025-02-09 09:00:00+00:00,2025-02-09 09:00:00+00:00,9.460322716503267
2025-02-09 09:30:00+00:00,2025-02-09 09:30:00+00:00,9.45
2025-02-09 10:00:00+00:00,2025-02-09 10:00:00+00:00,9.9
2025-02-09 10:30:00+00:00,2025-02-09 10:30:00+00:00,9.911
2025-02-09 11:00:00+00:00,2025-02-09 11:00:00+00:00,14.39
2025-02-09 11:30:00+00:00,2025-02-09 11:30:00+00:00,14.4
2025-02-09 12:00:00+00:00,2025-02-09 12:00:00+00:00,16.1
2025-02-09 12:30:00+00:00,2025-02-09 12:30:00+00:00,14.996185452998654
2025-02-09 13:00:00+00:00,2025-02-09 13:00:00+00:00,16.2
2025-02-09 13:30:00+00:00,2025-02-09 13:30:00+00:00,16.0
2025-02-09 14:00:00+00:00,2025-02-09 14:00:00+00:00,14.3
2025-02-09 14:30:00+00:00,2025-02-09 14:30:00+00:00,14.3
2025-02-09 15:00:00+00:00,2025-02-09 15:00:00+00:00,14.3
2025-02-09 15:30:00+00:00,2025-02-09 15:30:00+00:00,10.253818684984592
2025-02-09 16:00:00+00:00,2025-02-09 16:00:00+00:00,15.071000000000002
2025-02-09 16:30:00+00:00,2025-02-09 16:30:00+00:00,13.341
2025-02-09 17:00:00+00:00,2025-02-09 17:00:00+00:00,14.89
2025-02-09 17:30:00+00:00,2025-02-09 17:30:00+00:00,15.027382692533333
2025-02-09 18:00:00+00:00,2025-02-09 18:00:00+00:00,14.708000000000002
2025-02-09 18:30:00+00:00,2025-02-09 18:30:00+00:00,10.0
2025-02-09 19:00:00+00:00,2025-02-09 19:00:00+00:00,10.0
2025-02-09 19:30:00+00:00,2025-02-09 19:30:00+00:00,13.978
2025-02-09 20:00:00+00:00,2025-02-09 20:00:00+00:00,9.921
2025-02-09 20:30:00+00:00,2025-02-09 20:30:00+00:00,14.26271173061895
2025-02-09 21:00:00+00:00,2025-02-09 21:00:00+00:00,9.75
2025-02-09 21:30:00+00:00,2025-02-09 21:30:00+00:00,9.75
2025-02-09 22:00:00+00:00,2025-02-09 22:00:00+00:00,9.7
2025-02-09 22:30:00+00:00,2025-02-09 22:30:00+00:00,9.565734796103438
2025-02-09 23:00:00+00:00,2025-02-09 23:00:00+00:00,9.0
2025-02-09 23:30:00+00:00,2025-02-09 23:30:00+00:00,8.8
2025-02-10 00:00:00+00:00,2025-02-10 00:00:00+00:00,8.8
2025-02-10 00:30:00+00:00,2025-02-10 00:30:00+00:00,6.758
2025-02-10 01:00:00+00:00,2025-02-10 01:00:00+00:00,12.9
2025-02-10 01:30:00+00:00,2025-02-10 01:30:00+00:00,6.6
2025-02-10 02:00:00+00:00,2025-02-10 02:00:00+00:00,7.2
2025-02-10 02:30:00+00:00,2025-02-10 02:30:00+00:00,9.6
2025-02-10 03:00:00+00:00,2025-02-10 03:00:00+00:00,6.85
2025-02-10 03:30:00+00:00,2025-02-10 03:30:00+00:00,6.85
2025-02-10 04:00:00+00:00,2025-02-10 04:00:00+00:00,6.85
2025-02-10 04:30:00+00:00,2025-02-10 04:30:00+00:00,6.85
2025-02-10 05:00:00+00:00,2025-02-10 05:00:00+00:00,15.5
2025-02-10 05:30:00+00:00,2025-02-10 05:30:00+00:00,9.9
2025-02-10 06:00:00+00:00,2025-02-10 06:00:00+00:00,16.6
2025-02-10 06:30:00+00:00,2025-02-10 06:30:00+00:00,14.975
2025-02-10 07:00:00+00:00,2025-02-10 07:00:00+00:00,10.228
2025-02-10 07:30:00+00:00,2025-02-10 07:30:00+00:00,9.959999999999999
2025-02-10 08:00:00+00:00,2025-02-10 08:00:00+00:00,9.902
2025-02-10 08:30:00+00:00,2025-02-10 08:30:00+00:00,14.446000000000002
2025-02-10 09:00:00+00:00,2025-02-10 09:00:00+00:00,12.6
2025-02-10 09:30:00+00:00,2025-02-10 09:30:00+00:00,12.6
2025-02-10 10:00:00+00:00,2025-02-10 10:00:00+00:00,12.687999999999999
2025-02-10 10:30:00+00:00,2025-02-10 10:30:00+00:00,12.687999999999999
2025-02-10 11:00:00+00:00,2025-02-10 11:00:00+00:00,14.5
2025-02-10 11:30:00+00:00,2025-02-10 11:30:00+00:00,12.193999999999999
2025-02-10 12:00:00+00:00,2025-02-10 12:00:00+00:00,9.922
2025-02-10 12:30:00+00:00,2025-02-10 12:30:00+00:00,9.922
2025-02-10 13:00:00+00:00,2025-02-10 13:00:00+00:00,9.922
2025-02-10 13:30:00+00:00,2025-02-10 13:30:00+00:00,9.936
2025-02-10 14:00:00+00:00,2025-02-10 14:00:00+00:00,14.325
2025-02-10 14:30:00+00:00,2025-02-10 14:30:00+00:00,14.434999999999999
2025-02-10 15:00:00+00:00,2025-02-10 15:00:00+00:00,9.956
2025-02-10 15:30:00+00:00,2025-02-10 15:30:00+00:00,9.967
2025-02-10 16:00:00+00:00,2025-02-10 16:00:00+00:00,14.790000000000001
2025-02-10 16:30:00+00:00,2025-02-10 16:30:00+00:00,10.001999999999999
2025-02-10 17:00:00+00:00,2025-02-10 17:00:00+00:00,10.001999999999999
2025-02-10 17:30:00+00:00,2025-02-10 17:30:00+00:00,15.690000000000001
2025-02-10 18:00:00+00:00,2025-02-10 18:00:00+00:00,15.497
2025-02-10 18:30:00+00:00,2025-02-10 18:30:00+00:00,15.366999999999999
2025-02-10 19:00:00+00:00,2025-02-10 19:00:00+00:00,13.878
2025-02-10 19:30:00+00:00,2025-02-10 19:30:00+00:00,13.591020408163265
2025-02-10 20:00:00+00:00,2025-02-10 20:00:00+00:00,12.281
2025-02-10 20:30:00+00:00,2025-02-10 20:30:00+00:00,12.039
2025-02-10 21:00:00+00:00,2025-02-10 21:00:00+00:00,14.190000000000001
2025-02-10 21:30:00+00:00,2025-02-10 21:30:00+00:00,14.190000000000001
2025-02-10 22:00:00+00:00,2025-02-10 22:00:00+00:00,14.145
2025-02-10 22:30:00+00:00,2025-02-10 22:30:00+00:00,13.959999999999999
2025-02-10 23:00:00+00:00,2025-02-10 23:00:00+00:00,13.5
2025-02-10 23:30:00+00:00,2025-02-10 23:30:00+00:00,10.217
2025-02-11 00:00:00+00:00,2025-02-11 00:00:00+00:00,9.0
2025-02-11 00:30:00+00:00,2025-02-11 00:30:00+00:00,13.3
2025-02-11 01:00:00+00:00,2025-02-11 01:00:00+00:00,13.6
2025-02-11 01:30:00+00:00,2025-02-11 01:30:00+00:00,13.588999999999999
2025-02-11 02:00:00+00:00,2025-02-11 02:00:00+00:00,13.5
2025-02-11 02:30:00+00:00,2025-02-11 02:30:00+00:00,13.3
2025-02-11 03:00:00+00:00,2025-02-11 03:00:00+00:00,10.948
2025-02-11 03:30:00+00:00,2025-02-11 03:30:00+00:00,10.422
2025-02-11 04:00:00+00:00,2025-02-11 04:00:00+00:00,10.583
2025-02-11 04:30:00+00:00,2025-02-11 04:30:00+00:00,13.3
2025-02-11 05:00:00+00:00,2025-02-11 05:00:00+00:00,13.5
2025-02-11 05:30:00+00:00,2025-02-11 05:30:00+00:00,11.399
2025-02-11 06:00:00+00:00,2025-02-11 06:00:00+00:00,13.3
2025-02-11 06:30:00+00:00,2025-02-11 06:30:00+00:00,14.7
2025-02-11 07:00:00+00:00,2025-02-11 07:00:00+00:00,15.688999999999998
2025-02-11 07:30:00+00:00,2025-02-11 07:30:00+00:00,14.7
2025-02-11 08:00:00+00:00,2025-02-11 08:00:00+00:00,14.256
2025-02-11 08:30:00+00:00,2025-02-11 08:30:00+00:00,14.187998575498577
2025-02-11 09:00:00+00:00,2025-02-11 09:00:00+00:00,15.43896
2025-02-11 09:30:00+00:00,2025-02-11 09:30:00+00:00,14.7
2025-02-11 10:00:00+00:00,2025-02-11 10:00:00+00:00,14.215
2025-02-11 10:30:00+00:00,2025-02-11 10:30:00+00:00,14.593007299270074
2025-02-11 11:00:00+00:00,2025-02-11 11:00:00+00:00,10.309999999999999
2025-02-11 11:30:00+00:00,2025-02-11 11:30:00+00:00,14.7
2025-02-11 12:00:00+00:00,2025-02-11 12:00:00+00:00,14.7
2025-02-11 12:30:00+00:00,2025-02-11 12:30:00+00:00,14.6
2025-02-11 13:00:00+00:00,2025-02-11 13:00:00+00:00,14.7
2025-02-11 13:30:00+00:00,2025-02-11 13:30:00+00:00,14.7
2025-02-11 14:00:00+00:00,2025-02-11 14:00:00+00:00,14.4
2025-02-11 14:30:00+00:00,2025-02-11 14:30:00+00:00,14.7
2025-02-11 15:00:00+00:00,2025-02-11 15:00:00+00:00,14.044999999999998
2025-02-11 15:30:00+00:00,2025-02-11 15:30:00+00:00,13.959
2025-02-11 16:00:00+00:00,2025-02-11 16:00:00+00:00,16.79
2025-02-11 16:30:00+00:00,2025-02-11 16:30:00+00:00,9.5
2025-02-11 17:00:00+00:00,2025-02-11 17:00:00+00:00,8.0
2025-02-11 17:30:00+00:00,2025-02-11 17:30:00+00:00,14.112
2025-02-11 18:00:00+00:00,2025-02-11 18:00:00+00:00,15.5
2025-02-11 18:30:00+00:00,2025-02-11 18:30:00+00:00,15.53017436127333
2025-02-11 19:00:00+00:00,2025-02-11 19:00:00+00:00,16.95
2025-02-11 19:30:00+00:00,2025-02-11 19:30:00+00:00,9.5
2025-02-11 20:00:00+00:00,2025-02-11 20:00:00+00:00,14.9
2025-02-11 20:30:00+00:00,2025-02-11 20:30:00+00:00,14.9
2025-02-11 21:00:00+00:00,2025-02-11 21:00:00+00:00,14.49
2025-02-11 21:30:00+00:00,2025-02-11 21:30:00+00:00,14.49
2025-02-11 22:00:00+00:00,2025-02-11 22:00:00+00:00,14.044999999999998
2025-02-11 22:30:00+00:00,2025-02-11 22:30:00+00:00,13.99
2025-02-11 23:00:00+00:00,2025-02-11 23:00:00+00:00,13.5
2025-02-11 23:30:00+00:00,2025-02-11 23:30:00+00:00,9.638
2025-02-12 00:00:00+00:00,2025-02-12 00:00:00+00:00,9.6
2025-02-12 00:30:00+00:00,2025-02-12 00:30:00+00:00,9.0
2025-02-12 01:00:00+00:00,2025-02-12 01:00:00+00:00,9.0
2025-02-12 01:30:00+00:00,2025-02-12 01:30:00+00:00,10.565999999999999
2025-02-12 02:00:00+00:00,2025-02-12 02:00:00+00:00,9.050443445789771
2025-02-12 02:30:00+00:00,2025-02-12 02:30:00+00:00,10.356
2025-02-12 03:00:00+00:00,2025-02-12 03:00:00+00:00,12.9
2025-02-12 03:30:00+00:00,2025-02-12 03:30:00+00:00,10.236
2025-02-12 04:00:00+00:00,2025-02-12 04:00:00+00:00,10.743
2025-02-12 04:30:00+00:00,2025-02-12 04:30:00+00:00,10.337
2025-02-12 05:00:00+00:00,2025-02-12 05:00:00+00:00,9.7
2025-02-12 05:30:00+00:00,2025-02-12 05:30:00+00:00,8.0
2025-02-12 06:00:00+00:00,2025-02-12 06:00:00+00:00,12.6
2025-02-12 06:30:00+00:00,2025-02-12 06:30:00+00:00,13.416
2025-02-12 07:00:00+00:00,2025-02-12 07:00:00+00:00,15.163
2025-02-12 07:30:00+00:00,2025-02-12 07:30:00+00:00,15.188986666666668
2025-02-12 08:00:00+00:00,2025-02-12 08:00:00+00:00,15.24
2025-02-12 08:30:00+00:00,2025-02-12 08:30:00+00:00,15.347006134969325
2025-02-12 09:00:00+00:00,2025-02-12 09:00:00+00:00,15.5
2025-02-12 09:30:00+00:00,2025-02-12 09:30:00+00:00,16.494999999999997
2025-02-12 10:00:00+00:00,2025-02-12 10:00:00+00:00,16.494999999999997
2025-02-12 10:30:00+00:00,2025-02-12 10:30:00+00:00,16.490000000000002
2025-02-12 11:00:00+00:00,2025-02-12 11:00:00+00:00,15.5
2025-02-12 11:30:00+00:00,2025-02-12 11:30:00+00:00,15.5
2025-02-12 12:00:00+00:00,2025-02-12 12:00:00+00:00,15.5
2025-02-12 12:30:00+00:00,2025-02-12 12:30:00+00:00,15.5
2025-02-12 13:00:00+00:00,2025-02-12 13:00:00+00:00,16.490000000000002
2025-02-12 13:30:00+00:00,2025-02-12 13:30:00+00:00,15.5
2025-02-12 14:00:00+00:00,2025-02-12 14:00:00+00:00,10.325
2025-02-12 14:30:00+00:00,2025-02-12 14:30:00+00:00,10.325
2025-02-12 15:00:00+00:00,2025-02-12 15:00:00+00:00,18.19
2025-02-12 15:30:00+00:00,2025-02-12 15:30:00+00:00,17.5
2025-02-12 16:00:00+00:00,2025-02-12 16:00:00+00:00,18.105
2025-02-12 16:30:00+00:00,2025-02-12 16:30:00+00:00,17.5
2025-02-12 17:00:00+00:00,2025-02-12 17:00:00+00:00,18.747040000000002
2025-02-12 17:30:00+00:00,2025-02-12 17:30:00+00:00,15.0
2025-02-12 18:00:00+00:00,2025-02-12 18:00:00+00:00,11.041
2025-02-12 18:30:00+00:00,2025-02-12 18:30:00+00:00,18.497999999999998
2025-02-12 19:00:00+00:00,2025-02-12 19:00:00+00:00,17.0
2025-02-12 19:30:00+00:00,2025-02-12 19:30:00+00:00,10.309999999999999
2025-02-12 20:00:00+00:00,2025-02-12 20:00:00+00:00,10.309999999999999
2025-02-12 20:30:00+00:00,2025-02-12 20:30:00+00:00,8.5
2025-02-12 21:00:00+00:00,2025-02-12 21:00:00+00:00,10.33
2025-02-12 21:30:00+00:00,2025-02-12 21:30:00+00:00,14.2
2025-02-12 22:00:00+00:00,2025-02-12 22:00:00+00:00,10.33
2025-02-12 22:30:00+00:00,2025-02-12 22:30:00+00:00,8.5
2025-02-12 23:00:00+00:00,2025-02-12 23:00:00+00:00,10.120000000000001
2025-02-12 23:30:00+00:00,2025-02-12 23:30:00+00:00,9.982
2025-02-13 00:00:00+00:00,2025-02-13 00:00:00+00:00,14.142283027872352
2025-02-13 00:30:00+00:00,2025-02-13 00:30:00+00:00,13.5
2025-02-13 01:00:00+00:00,2025-02-13 01:00:00+00:00,13.821000000000002
2025-02-13 01:30:00+00:00,2025-02-13 01:30:00+00:00,9.914
2025-02-13 02:00:00+00:00,2025-02-13 02:00:00+00:00,13.5
2025-02-13 02:30:00+00:00,2025-02-13 02:30:00+00:00,10.120000000000001
2025-02-13 03:00:00+00:00,2025-02-13 03:00:00+00:00,13.5
2025-02-13 03:30:00+00:00,2025-02-13 03:30:00+00:00,9.916
2025-02-13 04:00:00+00:00,2025-02-13 04:00:00+00:00,9.728708044696985
2025-02-13 04:30:00+00:00,2025-02-13 04:30:00+00:00,9.475
2025-02-13 05:00:00+00:00,2025-02-13 05:00:00+00:00,8.5
2025-02-13 05:30:00+00:00,2025-02-13 05:30:00+00:00,1.1
2025-02-13 06:00:00+00:00,2025-02-13 06:00:00+00:00,9.98
2025-02-13 06:30:00+00:00,2025-02-13 06:30:00+00:00,10.120000000000001
2025-02-13 07:00:00+00:00,2025-02-13 07:00:00+00:00,10.254000000000001
2025-02-13 07:30:00+00:00,2025-02-13 07:30:00+00:00,17.9
2025-02-13 08:00:00+00:00,2025-02-13 08:00:00+00:00,18.5
2025-02-13 08:30:00+00:00,2025-02-13 08:30:00+00:00,17.9
2025-02-13 09:00:00+00:00,2025-02-13 09:00:00+00:00,17.9
2025-02-13 09:30:00+00:00,2025-02-13 09:30:00+00:00,17.9
2025-02-13 10:00:00+00:00,2025-02-13 10:00:00+00:00,17.0
2025-02-13 10:30:00+00:00,2025-02-13 10:30:00+00:00,15.036000000000001
2025-02-13 11:00:00+00:00,2025-02-13 11:00:00+00:00,10.05
2025-02-13 11:30:00+00:00,2025-02-13 11:30:00+00:00,17.5
2025-02-13 12:00:00+00:00,2025-02-13 12:00:00+00:00,11.3
2025-02-13 12:30:00+00:00,2025-02-13 12:30:00+00:00,16.415
2025-02-13 13:00:00+00:00,2025-02-13 13:00:00+00:00,17.5
2025-02-13 13:30:00+00:00,2025-02-13 13:30:00+00:00,18.95
2025-02-13 14:00:00+00:00,2025-02-13 14:00:00+00:00,17.5
2025-02-13 14:30:00+00:00,2025-02-13 14:30:00+00:00,18.95
2025-02-13 15:00:00+00:00,2025-02-13 15:00:00+00:00,18.95
2025-02-13 15:30:00+00:00,2025-02-13 15:30:00+00:00,19.55
2025-02-13 16:00:00+00:00,2025-02-13 16:00:00+00:00,10.5
2025-02-13 16:30:00+00:00,2025-02-13 16:30:00+00:00,16.137910487528345
2025-02-13 17:00:00+00:00,2025-02-13 17:00:00+00:00,10.983
2025-02-13 17:30:00+00:00,2025-02-13 17:30:00+00:00,10.995999999999999
2025-02-13 18:00:00+00:00,2025-02-13 18:00:00+00:00,11.495000000000001
2025-02-13 18:30:00+00:00,2025-02-13 18:30:00+00:00,11.495000000000001
2025-02-13 19:00:00+00:00,2025-02-13 19:00:00+00:00,17.187
2025-02-13 19:30:00+00:00,2025-02-13 19:30:00+00:00,9.936
2025-02-13 20:00:00+00:00,2025-02-13 20:00:00+00:00,9.935070912839358
2025-02-13 20:30:00+00:00,2025-02-13 20:30:00+00:00,9.8
2025-02-13 21:00:00+00:00,2025-02-13 21:00:00+00:00,9.8
2025-02-13 21:30:00+00:00,2025-02-13 21:30:00+00:00,9.8
2025-02-13 22:00:00+00:00,2025-02-13 22:00:00+00:00,9.301
2025-02-13 22:30:00+00:00,2025-02-13 22:30:00+00:00,9.2
2025-02-13 23:00:00+00:00,2025-02-13 23:00:00+00:00,9.2
2025-02-13 23:30:00+00:00,2025-02-13 23:30:00+00:00,13.0
2025-02-14 00:00:00+00:00,2025-02-14 00:00:00+00:00,12.662
2025-02-14 00:30:00+00:00,2025-02-14 00:30:00+00:00,12.165315515703254
2025-02-14 01:00:00+00:00,2025-02-14 01:00:00+00:00,9.204
2025-02-14 01:30:00+00:00,2025-02-14 01:30:00+00:00,9.1
2025-02-14 02:00:00+00:00,2025-02-14 02:00:00+00:00,12.320445647785737
2025-02-14 02:30:00+00:00,2025-02-14 02:30:00+00:00,8.7
2025-02-14 03:00:00+00:00,2025-02-14 03:00:00+00:00,8.882
2025-02-14 03:30:00+00:00,2025-02-14 03:30:00+00:00,1.1
2025-02-14 04:00:00+00:00,2025-02-14 04:00:00+00:00,1.9593422079741978
2025-02-14 04:30:00+00:00,2025-02-14 04:30:00+00:00,9.0
2025-02-14 05:00:00+00:00,2025-02-14 05:00:00+00:00,9.2
2025-02-14 05:30:00+00:00,2025-02-14 05:30:00+00:00,9.2
2025-02-14 06:00:00+00:00,2025-02-14 06:00:00+00:00,9.204
2025-02-14 06:30:00+00:00,2025-02-14 06:30:00+00:00,9.302
2025-02-14 07:00:00+00:00,2025-02-14 07:00:00+00:00,9.45
2025-02-14 07:30:00+00:00,2025-02-14 07:30:00+00:00,9.948
2025-02-14 08:00:00+00:00,2025-02-14 08:00:00+00:00,8.5
2025-02-14 08:30:00+00:00,2025-02-14 08:30:00+00:00,8.5
2025-02-14 09:00:00+00:00,2025-02-14 09:00:00+00:00,8.5
2025-02-14 09:30:00+00:00,2025-02-14 09:30:00+00:00,3.0
2025-02-14 10:00:00+00:00,2025-02-14 10:00:00+00:00,8.5
2025-02-14 10:30:00+00:00,2025-02-14 10:30:00+00:00,8.373901750119535
2025-02-14 11:00:00+00:00,2025-02-14 11:00:00+00:00,7.980633241268838
2025-02-14 11:30:00+00:00,2025-02-14 11:30:00+00:00,7.926674559706461
2025-02-14 12:00:00+00:00,2025-02-14 12:00:00+00:00,9.45
2025-02-14 12:30:00+00:00,2025-02-14 12:30:00+00:00,9.45
2025-02-14 13:00:00+00:00,2025-02-14 13:00:00+00:00,9.451
2025-02-14 13:30:00+00:00,2025-02-14 13:30:00+00:00,9.306999999999999
2025-02-14 14:00:00+00:00,2025-02-14 14:00:00+00:00,9.306999999999999
2025-02-14 14:30:00+00:00,2025-02-14 14:30:00+00:00,8.5
2025-02-14 15:00:00+00:00,2025-02-14 15:00:00+00:00,8.98
2025-02-14 15:30:00+00:00,2025-02-14 15:30:00+00:00,9.453
2025-02-14 16:00:00+00:00,2025-02-14 16:00:00+00:00,9.453
2025-02-14 16:30:00+00:00,2025-02-14 16:30:00+00:00,16.9
2025-02-14 17:00:00+00:00,2025-02-14 17:00:00+00:00,9.456
2025-02-14 17:30:00+00:00,2025-02-14 17:30:00+00:00,12.536986726694092
2025-02-14 18:00:00+00:00,2025-02-14 18:00:00+00:00,9.856
2025-02-14 18:30:00+00:00,2025-02-14 18:30:00+00:00,15.456
2025-02-14 19:00:00+00:00,2025-02-14 19:00:00+00:00,12.52
2025-02-14 19:30:00+00:00,2025-02-14 19:30:00+00:00,14.044999999999998
2025-02-14 20:00:00+00:00,2025-02-14 20:00:00+00:00,14.4
2025-02-14 20:30:00+00:00,2025-02-14 20:30:00+00:00,9.459999999999999
2025-02-14 21:00:00+00:00,2025-02-14 21:00:00+00:00,9.459999999999999
2025-02-14 21:30:00+00:00,2025-02-14 21:30:00+00:00,9.459999999999999
2025-02-14 22:00:00+00:00,2025-02-14 22:00:00+00:00,9.459999999999999
2025-02-14 22:30:00+00:00,2025-02-14 22:30:00+00:00,8.5
2025-02-14 23:00:00+00:00,2025-02-14 23:00:00+00:00,9.465
2025-02-14 23:30:00+00:00,2025-02-14 23:30:00+00:00,9.32
2025-02-15 00:00:00+00:00,2025-02-15 00:00:00+00:00,9.32
2025-02-15 00:30:00+00:00,2025-02-15 00:30:00+00:00,8.642161059697651
2025-02-15 01:00:00+00:00,2025-02-15 01:00:00+00:00,9.465
2025-02-15 01:30:00+00:00,2025-02-15 01:30:00+00:00,9.32
2025-02-15 02:00:00+00:00,2025-02-15 02:00:00+00:00,9.32
2025-02-15 02:30:00+00:00,2025-02-15 02:30:00+00:00,9.32
2025-02-15 03:00:00+00:00,2025-02-15 03:00:00+00:00,9.32
2025-02-15 03:30:00+00:00,2025-02-15 03:30:00+00:00,12.549290372993642
2025-02-15 04:00:00+00:00,2025-02-15 04:00:00+00:00,14.800017454291574
2025-02-15 04:30:00+00:00,2025-02-15 04:30:00+00:00,13.62631807702922
2025-02-15 05:00:00+00:00,2025-02-15 05:00:00+00:00,14.636000000000001
2025-02-15 05:30:00+00:00,2025-02-15 05:30:00+00:00,14.5
2025-02-15 06:00:00+00:00,2025-02-15 06:00:00+00:00,15.508000000000001
2025-02-15 06:30:00+00:00,2025-02-15 06:30:00+00:00,14.0
2025-02-15 07:00:00+00:00,2025-02-15 07:00:00+00:00,13.6
2025-02-15 07:30:00+00:00,2025-02-15 07:30:00+00:00,13.6
2025-02-15 08:00:00+00:00,2025-02-15 08:00:00+00:00,13.6
2025-02-15 08:30:00+00:00,2025-02-15 08:30:00+00:00,14.0
2025-02-15 09:00:00+00:00,2025-02-15 09:00:00+00:00,9.8
2025-02-15 09:30:00+00:00,2025-02-15 09:30:00+00:00,9.9
2025-02-15 10:00:00+00:00,2025-02-15 10:00:00+00:00,9.05
2025-02-15 10:30:00+00:00,2025-02-15 10:30:00+00:00,9.05
2025-02-15 11:00:00+00:00,2025-02-15 11:00:00+00:00,9.05
2025-02-15 11:30:00+00:00,2025-02-15 11:30:00+00:00,9.05
2025-02-15 12:00:00+00:00,2025-02-15 12:00:00+00:00,9.05
2025-02-15 12:30:00+00:00,2025-02-15 12:30:00+00:00,9.1
2025-02-15 13:00:00+00:00,2025-02-15 13:00:00+00:00,9.101
2025-02-15 13:30:00+00:00,2025-02-15 13:30:00+00:00,9.2
2025-02-15 14:00:00+00:00,2025-02-15 14:00:00+00:00,9.201
2025-02-15 14:30:00+00:00,2025-02-15 14:30:00+00:00,9.201
2025-02-15 15:00:00+00:00,2025-02-15 15:00:00+00:00,8.5
2025-02-15 15:30:00+00:00,2025-02-15 15:30:00+00:00,8.5
2025-02-15 16:00:00+00:00,2025-02-15 16:00:00+00:00,9.25
2025-02-15 16:30:00+00:00,2025-02-15 16:30:00+00:00,15.6
2025-02-15 17:00:00+00:00,2025-02-15 17:00:00+00:00,15.6
2025-02-15 17:30:00+00:00,2025-02-15 17:30:00+00:00,15.9
2025-02-15 18:00:00+00:00,2025-02-15 18:00:00+00:00,15.6
2025-02-15 18:30:00+00:00,2025-02-15 18:30:00+00:00,14.831999999999999
2025-02-15 19:00:00+00:00,2025-02-15 19:00:00+00:00,15.6
2025-02-15 19:30:00+00:00,2025-02-15 19:30:00+00:00,13.333014492753623
2025-02-15 20:00:00+00:00,2025-02-15 20:00:00+00:00,9.68487925555398
2025-02-15 20:30:00+00:00,2025-02-15 20:30:00+00:00,9.136368666227204
2025-02-15 21:00:00+00:00,2025-02-15 21:00:00+00:00,9.1
