creationTime,settlementDate,settlementPeriod,settlementRunType,totalExemptSupplyVolume
2026-02-09T09:55:07Z,2025-09-23,26,R2,14.4739
2026-02-09T09:55:07Z,2025-09-23,32,R2,13.1031
2026-02-09T09:55:07Z,2025-09-23,33,R2,12.467
2026-02-09T09:55:07Z,2025-09-23,34,R2,11.2265
2026-02-09T09:55:07Z,2025-09-23,35,R2,10.5036
2026-02-09T09:55:07Z,2025-09-23,31,R2,12.8021
2026-02-09T09:55:07Z,2025-09-24,14,R2,5.7863
2026-02-09T09:55:07Z,2025-09-24,22,R2,7.6519
2026-02-09T09:55:07Z,2025-09-24,21,R2,7.8807
2026-02-09T09:55:07Z,2025-09-24,20,R2,7.8006
2026-02-09T09:55:07Z,2025-09-24,19,R2,7.0716
2026-02-09T09:55:07Z,2025-09-24,18,R2,6.5268
2026-02-09T09:55:07Z,2025-09-24,17,R2,6.1593
2026-02-09T09:55:07Z,2025-09-24,16,R2,5.9265
2026-02-09T09:55:07Z,2025-09-24,15,R2,5.7955
2026-02-09T09:55:07Z,2025-09-24,13,R2,5.4152
2026-02-09T09:55:07Z,2025-09-24,7,R2,3.9755
2026-02-09T09:55:07Z,2025-09-24,11,R2,4.1474
2026-02-09T09:55:07Z,2025-09-24,10,R2,4.2059
2026-02-09T09:55:07Z,2025-09-24,9,R2,4.0926
2026-02-09T09:55:07Z,2025-09-24,8,R2,4.0096
2026-02-09T09:55:07Z,2025-09-24,6,R2,3.9446
2026-02-09T09:55:07Z,2025-09-24,5,R2,4.0361
2026-02-09T09:55:07Z,2025-09-24,4,R2,4.0772
2026-02-09T09:55:07Z,2025-09-24,3,R2,4.3493
2026-02-09T09:55:07Z,2025-09-24,2,R2,4.621
2026-02-09T09:55:07Z,2025-09-24,1,R2,5.1242
2026-02-09T09:55:07Z,2025-09-24,12,R2,4.4715
2026-02-09T09:55:07Z,2025-09-24,23,R2,7.1706
2026-02-09T09:55:07Z,2025-09-24,25,R2,8.8289
2026-02-09T09:55:07Z,2025-09-24,26,R2,9.6793
2026-02-09T09:55:07Z,2025-09-24,48,R2,3.4136
2026-02-09T09:55:07Z,2025-09-24,47,R2,3.2369
2026-02-09T09:55:07Z,2025-09-24,46,R2,3.2034
2026-02-09T09:55:07Z,2025-09-24,45,R2,3.3544
2026-02-09T09:55:07Z,2025-09-24,44,R2,3.4753
2026-02-09T09:55:07Z,2025-09-24,43,R2,3.8265
2026-02-09T09:55:07Z,2025-09-24,42,R2,3.8184
2026-02-09T09:55:07Z,2025-09-24,41,R2,3.5076
2026-02-09T09:55:07Z,2025-09-24,40,R2,3.5639
2026-02-09T09:55:07Z,2025-09-24,39,R2,3.781
2026-02-09T09:55:07Z,2025-09-24,38,R2,4.2862
2026-02-09T09:55:07Z,2025-09-24,24,R2,8.1003
2026-02-09T09:55:07Z,2025-09-24,36,R2,6.0421
2026-02-09T09:55:07Z,2025-09-24,35,R2,7.0686
2026-02-09T09:55:07Z,2025-09-24,34,R2,7.6165
2026-02-09T09:55:07Z,2025-09-24,33,R2,8.5427
2026-02-09T09:55:07Z,2025-09-24,32,R2,8.1935
2026-02-09T09:55:07Z,2025-09-24,31,R2,8.3664
2026-02-09T09:55:07Z,2025-09-24,30,R2,9.1507
2026-02-09T09:55:07Z,2025-09-24,29,R2,9.5303
2026-02-09T09:55:07Z,2025-09-24,28,R2,8.7028
2026-02-09T09:55:07Z,2025-09-24,27,R2,8.368
2026-02-09T09:55:07Z,2025-09-24,37,R2,5.0022
2026-02-09T09:55:07Z,2025-09-25,15,R2,6.0306
2026-02-09T09:55:07Z,2025-09-25,16,R2,6.9446
2026-02-09T09:55:07Z,2025-09-25,17,R2,7.0327
2026-02-09T09:55:07Z,2025-09-25,22,R2,9.8657
2026-02-09T09:55:07Z,2025-09-25,19,R2,8.0752
2026-02-09T09:55:07Z,2025-09-25,20,R2,8.3683
2026-02-09T09:55:07Z,2025-09-25,21,R2,9.0468
2026-02-09T09:55:07Z,2025-09-25,14,R2,5.4283
2026-02-09T09:55:07Z,2025-09-25,18,R2,7.5214
2026-02-09T09:55:07Z,2025-09-25,13,R2,4.4801
2026-02-09T09:55:07Z,2025-09-25,7,R2,3.3181
2026-02-09T09:55:07Z,2025-09-25,11,R2,3.5651
2026-02-09T09:55:07Z,2025-09-25,10,R2,3.533
2026-02-09T09:55:07Z,2025-09-25,9,R2,3.386
2026-02-09T09:55:07Z,2025-09-25,8,R2,3.3985
2026-02-09T09:55:07Z,2025-09-25,6,R2,3.3319
2026-02-09T09:55:07Z,2025-09-25,5,R2,3.8278
2026-02-09T09:55:07Z,2025-09-25,4,R2,3.7434
2026-02-09T09:55:07Z,2025-09-25,3,R2,3.34
2026-02-09T09:55:07Z,2025-09-25,2,R2,3.4836
2026-02-09T09:55:07Z,2025-09-25,23,R2,10.0937
2026-02-09T09:55:07Z,2025-09-25,12,R2,3.831
2026-02-09T09:55:07Z,2025-09-25,1,R2,3.5419
2026-02-09T09:55:07Z,2025-09-25,25,R2,10.2467
2026-02-09T09:55:07Z,2025-09-25,26,R2,9.4921
2026-02-09T09:55:07Z,2025-09-25,24,R2,10.8869
2026-02-09T09:55:07Z,2025-09-25,47,R2,4.3563
2026-02-09T09:55:07Z,2025-09-25,46,R2,4.2024
2026-02-09T09:55:07Z,2025-09-25,45,R2,4.2304
2026-02-09T09:55:07Z,2025-09-25,44,R2,4.8926
2026-02-09T09:55:07Z,2025-09-25,43,R2,4.901
2026-02-09T09:55:07Z,2025-09-25,42,R2,4.6122
2026-02-09T09:55:07Z,2025-09-25,41,R2,4.2954
2026-02-09T09:55:07Z,2025-09-25,40,R2,4.0429
2026-02-09T09:55:07Z,2025-09-25,39,R2,3.8603
2026-02-09T09:55:07Z,2025-09-25,38,R2,4.2877
2026-02-09T09:55:07Z,2025-09-25,48,R2,4.0388
2026-02-09T09:55:07Z,2025-09-25,36,R2,6.5616
2026-02-09T09:55:07Z,2025-09-25,35,R2,7.3405
2026-02-09T09:55:07Z,2025-09-25,34,R2,8.4742
2026-02-09T09:55:07Z,2025-09-25,33,R2,8.8081
2026-02-09T09:55:07Z,2025-09-25,32,R2,9.4189
2026-02-09T09:55:07Z,2025-09-25,31,R2,10.1696
2026-02-09T09:55:07Z,2025-09-25,30,R2,10.1746
2026-02-09T09:55:07Z,2025-09-25,29,R2,10.5292
2026-02-09T09:55:07Z,2025-09-25,28,R2,10.232
2026-02-09T09:55:07Z,2025-09-25,27,R2,10.2472
2026-02-09T09:55:07Z,2025-09-25,37,R2,5.1712
2026-02-09T09:55:07Z,2025-09-26,15,R2,5.9183
2026-02-09T09:55:07Z,2025-09-26,16,R2,6.4661
2026-02-09T09:55:07Z,2025-09-26,17,R2,6.2421
2026-02-09T09:55:07Z,2025-09-26,22,R2,8.7083
2026-02-09T09:55:07Z,2025-09-26,19,R2,6.616
2026-02-09T09:55:07Z,2025-09-26,20,R2,8.3589
2026-02-09T09:55:07Z,2025-09-26,21,R2,8.1801
2026-02-09T09:55:07Z,2025-09-26,14,R2,5.1305
2026-02-09T09:55:07Z,2025-09-26,18,R2,6.5496
2026-02-09T09:55:07Z,2025-09-26,13,R2,4.2337
2026-02-09T09:55:07Z,2025-09-26,8,R2,3.7637
2026-02-09T09:55:07Z,2025-09-26,11,R2,4.266
2026-02-09T09:55:07Z,2025-09-26,10,R2,4.3884
2026-02-09T09:55:07Z,2025-09-26,9,R2,4.3555
2026-02-09T09:55:07Z,2025-09-26,7,R2,3.5918
2026-02-09T09:55:07Z,2025-09-26,6,R2,3.4686
2026-02-09T09:55:07Z,2025-09-26,23,R2,8.5322
2026-02-09T09:55:07Z,2025-09-26,4,R2,3.9873
2026-02-09T09:55:07Z,2025-09-26,3,R2,4.07
2026-02-09T09:55:07Z,2025-09-26,2,R2,3.9667
2026-02-09T09:55:07Z,2025-09-26,1,R2,4.2349
2026-02-09T09:55:07Z,2025-09-26,24,R2,8.1443
2026-02-09T09:55:07Z,2025-09-26,5,R2,3.9605
2026-02-09T09:55:07Z,2025-09-26,26,R2,8.4279
2026-02-09T09:55:07Z,2025-09-26,25,R2,8.1122
2026-02-09T09:55:07Z,2025-09-26,48,R2,4.9451
2026-02-09T09:55:07Z,2025-09-26,47,R2,4.8034
2026-02-09T09:55:07Z,2025-09-26,46,R2,4.7322
2026-02-09T09:55:07Z,2025-09-26,45,R2,4.7411
2026-02-09T09:55:07Z,2025-09-26,44,R2,4.7915
2026-02-09T09:55:07Z,2025-09-26,43,R2,4.9558
2026-02-09T09:55:07Z,2025-09-26,42,R2,4.8074
2026-02-09T09:55:07Z,2025-09-26,41,R2,4.9067
2026-02-09T09:55:07Z,2025-09-26,40,R2,4.949
2026-02-09T09:55:07Z,2025-09-26,39,R2,4.9533
2026-02-09T09:55:07Z,2025-09-26,12,R2,3.8883
2026-02-09T09:55:07Z,2025-09-26,37,R2,4.991
2026-02-09T09:55:07Z,2025-09-26,38,R2,4.8033
2026-02-09T09:55:07Z,2025-09-26,28,R2,7.4329
2026-02-09T09:55:07Z,2025-09-26,29,R2,7.4381
2026-02-09T09:55:07Z,2025-09-26,30,R2,7.1831
2026-02-09T09:55:07Z,2025-09-26,31,R2,7.0339
2026-02-09T09:55:07Z,2025-09-26,27,R2,7.9562
2026-02-09T09:55:07Z,2025-09-26,33,R2,7.1717
2026-02-09T09:55:07Z,2025-09-26,34,R2,7.2156
2026-02-09T09:55:07Z,2025-09-26,35,R2,6.1117
2026-02-09T09:55:07Z,2025-09-26,36,R2,5.409
2026-02-09T09:55:07Z,2025-09-26,32,R2,7.0535
2026-02-09T09:55:07Z,2025-09-27,13,R2,11.6256
2026-02-09T09:55:07Z,2025-09-27,22,R2,16.4604
2026-02-09T09:55:07Z,2025-09-27,21,R2,16.296
2026-02-09T09:55:07Z,2025-09-27,20,R2,16.94
2026-02-09T09:55:07Z,2025-09-27,19,R2,15.8463
2026-02-09T09:55:07Z,2025-09-27,17,R2,14.4435
2026-02-09T09:55:07Z,2025-09-27,16,R2,13.8126
2026-02-09T09:55:07Z,2025-09-27,15,R2,12.6208
2026-02-09T09:55:07Z,2025-09-27,14,R2,11.9772
2026-02-09T09:55:07Z,2025-09-27,12,R2,11.9041
2026-02-09T09:55:07Z,2025-09-27,6,R2,11.6175
2026-02-09T09:55:07Z,2025-09-27,10,R2,11.9499
2026-02-09T09:55:07Z,2025-09-27,9,R2,11.4289
2026-02-09T09:55:07Z,2025-09-27,8,R2,11.8631
2026-02-09T09:55:07Z,2025-09-27,7,R2,11.4481
2026-02-09T09:55:07Z,2025-09-27,23,R2,17.5576
2026-02-09T09:55:07Z,2025-09-27,5,R2,11.6016
2026-02-09T09:55:07Z,2025-09-27,4,R2,11.9244
2026-02-09T09:55:07Z,2025-09-27,3,R2,11.5713
2026-02-09T09:55:07Z,2025-09-27,2,R2,11.1454
2026-02-09T09:55:07Z,2025-09-27,1,R2,11.2842
2026-02-09T09:55:07Z,2025-09-27,11,R2,11.6751
2026-02-09T09:55:07Z,2025-09-27,24,R2,18.6104
2026-02-09T09:55:07Z,2025-09-27,18,R2,14.8522
2026-02-09T09:55:07Z,2025-09-27,26,R2,20.2073
2026-02-09T09:55:07Z,2025-09-27,25,R2,19.4441
2026-02-09T09:55:07Z,2025-09-27,47,R2,10.2649
2026-02-09T09:55:07Z,2025-09-27,46,R2,10.8661
2026-02-09T09:55:07Z,2025-09-27,45,R2,10.4026
2026-02-09T09:55:07Z,2025-09-27,44,R2,10.716
2026-02-09T09:55:07Z,2025-09-27,43,R2,11.3421
2026-02-09T09:55:07Z,2025-09-27,42,R2,12.1601
2026-02-09T09:55:07Z,2025-09-27,41,R2,13.2672
2026-02-09T09:55:07Z,2025-09-27,40,R2,14.4629
2026-02-09T09:55:07Z,2025-09-27,39,R2,15.0608
2026-02-09T09:55:07Z,2025-09-27,38,R2,15.7704
2026-02-09T09:55:07Z,2025-09-27,48,R2,9.9439
2026-02-09T09:55:07Z,2025-09-27,36,R2,16.4392
2026-02-09T09:55:07Z,2025-09-27,37,R2,16.2131
2026-02-09T09:55:07Z,2025-09-27,28,R2,20.0569
2026-02-09T09:55:07Z,2025-09-27,29,R2,21.3212
2026-02-09T09:55:07Z,2025-09-27,30,R2,19.7461
2026-02-09T09:55:07Z,2025-09-27,27,R2,20.6985
2026-02-09T09:55:07Z,2025-09-27,32,R2,18.0659
2026-02-09T09:55:07Z,2025-09-27,33,R2,17.9651
2026-02-09T09:55:07Z,2025-09-27,34,R2,17.2658
2026-02-09T09:55:07Z,2025-09-27,35,R2,16.6565
2026-02-09T09:55:07Z,2025-09-27,31,R2,18.6055
2026-02-09T09:55:07Z,2025-09-28,22,R2,13.3644
2026-02-09T09:55:07Z,2025-09-28,13,R2,8.4706
2026-02-09T09:55:07Z,2025-09-28,21,R2,12.3486
2026-02-09T09:55:07Z,2025-09-28,20,R2,11.3638
2026-02-09T09:55:07Z,2025-09-28,19,R2,10.8123
2026-02-09T09:55:07Z,2025-09-28,17,R2,10.226
2026-02-09T09:55:07Z,2025-09-28,16,R2,10.0337
2026-02-09T09:55:07Z,2025-09-28,15,R2,9.4017
2026-02-09T09:55:07Z,2025-09-28,14,R2,8.6458
2026-02-09T09:55:07Z,2025-09-28,12,R2,8.8034
2026-02-09T09:55:07Z,2025-09-28,6,R2,9.8991
2026-02-09T09:55:07Z,2025-09-28,10,R2,8.838
2026-02-09T09:55:07Z,2025-09-28,9,R2,9.1465
2026-02-09T09:55:07Z,2025-09-28,8,R2,9.1928
2026-02-09T09:55:07Z,2025-09-28,7,R2,8.8817
2026-02-09T09:55:07Z,2025-09-28,5,R2,10.1458
2026-02-09T09:55:07Z,2025-09-28,4,R2,10.2615
2026-02-09T09:55:07Z,2025-09-28,3,R2,9.5727
2026-02-09T09:55:07Z,2025-09-28,2,R2,9.2919
2026-02-09T09:55:07Z,2025-09-28,1,R2,9.6021
2026-02-09T09:55:07Z,2025-09-28,23,R2,15.2456
2026-02-09T09:55:07Z,2025-09-28,11,R2,8.5786
2026-02-09T09:55:07Z,2025-09-28,24,R2,15.3973
2026-02-09T09:55:07Z,2025-09-28,18,R2,10.3186
2026-02-09T09:55:07Z,2025-09-28,26,R2,16.3225
2026-02-09T09:55:07Z,2025-09-28,47,R2,7.6749
2026-02-09T09:55:07Z,2025-09-28,46,R2,7.6299
2026-02-09T09:55:07Z,2025-09-28,45,R2,7.734
2026-02-09T09:55:07Z,2025-09-28,44,R2,8.2887
2026-02-09T09:55:07Z,2025-09-28,43,R2,7.9504
2026-02-09T09:55:07Z,2025-09-28,42,R2,7.8337
2026-02-09T09:55:07Z,2025-09-28,41,R2,8.0744
2026-02-09T09:55:07Z,2025-09-28,40,R2,8.2653
2026-02-09T09:55:07Z,2025-09-28,39,R2,8.4142
2026-02-09T09:55:07Z,2025-09-28,38,R2,8.3349
2026-02-09T09:55:07Z,2025-09-28,37,R2,8.7173
2026-02-09T09:55:07Z,2025-09-28,25,R2,16.388
2026-02-09T09:55:07Z,2025-09-28,35,R2,10.9766
2026-02-09T09:55:07Z,2025-09-28,34,R2,12.5039
2026-02-09T09:55:07Z,2025-09-28,33,R2,12.9895
2026-02-09T09:55:07Z,2025-09-28,32,R2,14.0982
2026-02-09T09:55:07Z,2025-09-28,31,R2,15.718
2026-02-09T09:55:07Z,2025-09-28,48,R2,7.6309
2026-02-09T09:55:07Z,2025-09-28,30,R2,15.8281
2026-02-09T09:55:07Z,2025-09-28,29,R2,16.5085
2026-02-09T09:55:07Z,2025-09-28,28,R2,16.7926
2026-02-09T09:55:07Z,2025-09-28,27,R2,16.8276
2026-02-09T09:55:07Z,2025-09-28,36,R2,10.0746
2026-02-09T09:55:07Z,2025-09-29,15,R2,5.5243
2026-02-09T09:55:07Z,2025-09-29,16,R2,6.516
2026-02-09T09:55:07Z,2025-09-29,17,R2,7.0979
2026-02-09T09:55:07Z,2025-09-29,22,R2,9.763
2026-02-09T09:55:07Z,2025-09-29,19,R2,8.3022
2026-02-09T09:55:07Z,2025-09-29,20,R2,8.7619
2026-02-09T09:55:07Z,2025-09-29,21,R2,9.3418
2026-02-09T09:55:07Z,2025-09-29,14,R2,5.0618
2026-02-09T09:55:07Z,2025-09-29,18,R2,7.6654
2026-02-09T09:55:07Z,2025-09-29,13,R2,4.4121
2026-02-09T09:55:07Z,2025-09-29,7,R2,2.9687
2026-02-09T09:55:07Z,2025-09-29,11,R2,3.1998
2026-02-09T09:55:07Z,2025-09-29,10,R2,3.0309
2026-02-09T09:55:07Z,2025-09-29,9,R2,2.9727
2026-02-09T09:55:07Z,2025-09-29,8,R2,2.977
2026-02-09T09:55:07Z,2025-09-29,6,R2,2.9
2026-02-09T09:55:07Z,2025-09-29,5,R2,2.9003
2026-02-09T09:55:07Z,2025-09-29,4,R2,3.1715
2026-02-09T09:55:07Z,2025-09-29,3,R2,3.3661
2026-02-09T09:55:07Z,2025-09-29,2,R2,3.8045
2026-02-09T09:55:07Z,2025-09-29,23,R2,9.6993
2026-02-09T09:55:07Z,2025-09-29,12,R2,3.6245
2026-02-09T09:55:07Z,2025-09-29,1,R2,4.0922
2026-02-09T09:55:07Z,2025-09-29,24,R2,9.3723
2026-02-09T09:55:07Z,2025-09-29,26,R2,9.1909
2026-02-09T09:55:07Z,2025-09-29,25,R2,9.2754
2026-02-09T09:55:07Z,2025-09-29,48,R2,3.2888
2026-02-09T09:55:07Z,2025-09-29,47,R2,3.5886
2026-02-09T09:55:07Z,2025-09-29,46,R2,3.4508
2026-02-09T09:55:07Z,2025-09-29,45,R2,3.4369
2026-02-09T09:55:07Z,2025-09-29,44,R2,3.4996
2026-02-09T09:55:07Z,2025-09-29,43,R2,3.5223
2026-02-09T09:55:07Z,2025-09-29,41,R2,3.4115
2026-02-09T09:55:07Z,2025-09-29,40,R2,3.2652
2026-02-09T09:55:07Z,2025-09-29,39,R2,3.2949
2026-02-09T09:55:07Z,2025-09-29,38,R2,4.1921
2026-02-09T09:55:07Z,2025-09-29,42,R2,3.4925
2026-02-09T09:55:07Z,2025-09-29,36,R2,5.8553
2026-02-09T09:55:07Z,2025-09-29,37,R2,5.0632
2026-02-09T09:55:07Z,2025-09-29,28,R2,8.7892
2026-02-09T09:55:07Z,2025-09-29,29,R2,7.9547
2026-02-09T09:55:07Z,2025-09-29,30,R2,7.4111
2026-02-09T09:55:07Z,2025-09-29,31,R2,7.1926
2026-02-09T09:55:07Z,2025-09-29,27,R2,8.4897
2026-02-09T09:55:07Z,2025-09-29,33,R2,6.7941
2026-02-09T09:55:07Z,2025-09-29,34,R2,6.4669
2026-02-09T09:55:07Z,2025-09-29,35,R2,6.3024
2026-02-09T09:55:07Z,2025-09-29,32,R2,6.9419
2026-02-09T09:55:07Z,2025-09-30,13,R2,9.3439
2026-02-09T09:55:07Z,2025-09-30,21,R2,15.3813
2026-02-09T09:55:07Z,2025-09-30,20,R2,13.9347
2026-02-09T09:55:07Z,2025-09-30,19,R2,12.7258
2026-02-09T09:55:07Z,2025-09-30,18,R2,11.4085
2026-02-09T09:55:07Z,2025-09-30,17,R2,10.9731
2026-02-09T09:55:07Z,2025-09-30,16,R2,10.5636
2026-02-09T09:55:07Z,2025-09-30,15,R2,9.7985
2026-02-09T09:55:07Z,2025-09-30,14,R2,9.9587
2026-02-09T09:55:07Z,2025-09-30,12,R2,8.8245
2026-02-09T09:55:07Z,2025-09-30,22,R2,16.2437
2026-02-09T09:55:07Z,2025-09-30,10,R2,8.546
2026-02-09T09:55:07Z,2025-09-30,9,R2,8.4054
2026-02-09T09:55:07Z,2025-09-30,8,R2,8.3293
2026-02-09T09:55:07Z,2025-09-30,7,R2,8.5815
2026-02-09T09:55:07Z,2025-09-30,6,R2,8.8784
2026-02-09T09:55:07Z,2025-09-30,5,R2,8.9773
2026-02-09T09:55:07Z,2025-09-30,4,R2,9.0324
2026-02-09T09:55:07Z,2025-09-30,3,R2,9.0611
2026-02-09T09:55:07Z,2025-09-30,2,R2,8.8862
2026-02-09T09:55:07Z,2025-09-30,1,R2,8.9594
2026-02-09T09:55:07Z,2025-09-30,11,R2,8.5589
2026-02-09T09:55:07Z,2025-09-30,23,R2,16.9364
2026-02-09T09:55:07Z,2025-09-30,43,R2,11.582
2026-02-09T09:55:07Z,2025-09-30,25,R2,18.2073
2026-02-09T09:55:07Z,2025-09-30,47,R2,10.1387
2026-02-09T09:55:07Z,2025-09-30,46,R2,12.1935
2026-02-09T09:55:07Z,2025-09-30,45,R2,11.7024
2026-02-09T09:55:07Z,2025-09-30,44,R2,11.6136
2026-02-09T09:55:07Z,2025-09-30,48,R2,10.0553
2026-02-09T09:55:07Z,2025-09-30,42,R2,11.0128
2026-02-09T09:55:07Z,2025-09-30,41,R2,11.1247
2026-02-09T09:55:07Z,2025-09-30,40,R2,11.1739
2026-02-09T09:55:07Z,2025-09-30,39,R2,10.8605
2026-02-09T09:55:07Z,2025-09-30,38,R2,11.1313
2026-02-09T09:55:07Z,2025-09-30,37,R2,11.4967
2026-02-09T09:55:07Z,2025-09-30,24,R2,17.2488
2026-02-09T09:55:07Z,2025-09-30,35,R2,14.27
2026-02-09T09:55:07Z,2025-09-30,34,R2,14.0351
2026-02-09T09:55:07Z,2025-09-30,33,R2,15.0668
2026-02-09T09:55:07Z,2025-09-30,32,R2,14.6173
2026-02-09T09:55:07Z,2025-09-30,31,R2,15.2365
2026-02-09T09:55:07Z,2025-09-30,30,R2,16.4622
2026-02-09T09:55:07Z,2025-09-30,29,R2,16.5299
2026-02-09T09:55:07Z,2025-09-30,28,R2,16.9804
2026-02-09T09:55:07Z,2025-09-30,27,R2,17.6602
2026-02-09T09:55:07Z,2025-09-30,26,R2,17.5093
2026-02-09T09:55:07Z,2025-09-30,36,R2,13.0603
2026-02-09T09:55:07Z,2025-10-01,15,R2,9.9765
2026-02-09T09:55:07Z,2025-10-01,16,R2,10.5223
2026-02-09T09:55:07Z,2025-10-01,17,R2,10.2182
2026-02-09T09:55:07Z,2025-10-01,22,R2,11.0799
2026-02-09T09:55:07Z,2025-10-01,19,R2,10.3264
2026-02-09T09:55:07Z,2025-10-01,20,R2,10.4702
2026-02-09T09:55:07Z,2025-10-01,21,R2,10.7372
2026-02-09T09:55:07Z,2025-10-01,14,R2,9.119
2026-02-09T09:55:07Z,2025-10-01,18,R2,10.4999
2026-02-09T09:55:07Z,2025-10-01,13,R2,8.2879
2026-02-09T09:55:07Z,2025-10-01,7,R2,5.981
2026-02-09T09:55:07Z,2025-10-01,11,R2,6.2623
2026-02-09T09:55:07Z,2025-10-01,10,R2,6.2894
2026-02-09T09:55:07Z,2025-10-01,9,R2,6.2503
2026-02-09T09:55:07Z,2025-10-01,8,R2,5.9977
2026-02-09T09:55:07Z,2025-10-01,6,R2,6.0707
2026-02-09T09:55:07Z,2025-10-01,5,R2,5.9991
2026-02-09T09:55:07Z,2025-10-01,4,R2,5.9417
2026-02-09T09:55:07Z,2025-10-01,3,R2,6.1663
2026-02-09T09:55:07Z,2025-10-01,2,R2,6.1865
2026-02-09T09:55:07Z,2025-10-01,23,R2,11.6516
2026-02-09T09:55:07Z,2025-10-01,12,R2,6.7827
2026-02-09T09:55:07Z,2025-10-01,24,R2,12.6506
2026-02-09T09:55:07Z,2025-10-01,1,R2,5.955
2026-02-09T09:55:07Z,2025-10-01,26,R2,14.1701
2026-02-09T09:55:07Z,2025-10-01,48,R2,5.9258
2026-02-09T09:55:07Z,2025-10-01,47,R2,9.2354
2026-02-09T09:55:07Z,2025-10-01,46,R2,6.0326
2026-02-09T09:55:07Z,2025-10-01,45,R2,6.3867
2026-02-09T09:55:07Z,2025-10-01,44,R2,6.3135
2026-02-09T09:55:07Z,2025-10-01,43,R2,6.4846
2026-02-09T09:55:07Z,2025-10-01,42,R2,6.3239
2026-02-09T09:55:07Z,2025-10-01,41,R2,6.6795
2026-02-09T09:55:07Z,2025-10-01,40,R2,7.0415
2026-02-09T09:55:07Z,2025-10-01,39,R2,7.4317
2026-02-09T09:55:07Z,2025-10-01,38,R2,7.7769
2026-02-09T09:55:07Z,2025-10-01,25,R2,13.4946
2026-02-09T09:55:07Z,2025-10-01,36,R2,8.5822
2026-02-09T09:55:07Z,2025-10-01,35,R2,9.428
2026-02-09T09:55:07Z,2025-10-01,34,R2,10.286
2026-02-09T09:55:07Z,2025-10-01,33,R2,11.5698
2026-02-09T09:55:07Z,2025-10-01,32,R2,11.8631
2026-02-09T09:55:07Z,2025-10-01,31,R2,11.8949
2026-02-09T09:55:07Z,2025-10-01,30,R2,12.2766
2026-02-09T09:55:07Z,2025-10-01,29,R2,13.4171
2026-02-09T09:55:07Z,2025-10-01,28,R2,13.1317
2026-02-09T09:55:07Z,2025-10-01,27,R2,12.7854
2026-02-09T09:55:07Z,2025-10-01,37,R2,8.0528
2026-02-09T09:55:07Z,2025-10-02,15,R2,9.1342
2026-02-09T09:55:07Z,2025-10-02,16,R2,9.3078
2026-02-09T09:55:07Z,2025-10-02,17,R2,10.0884
2026-02-09T09:55:07Z,2025-10-02,22,R2,11.5768
2026-02-09T09:55:07Z,2025-10-02,19,R2,10.7298
2026-02-09T09:55:07Z,2025-10-02,20,R2,10.9798
2026-02-09T09:55:07Z,2025-10-02,21,R2,11.6273
2026-02-09T09:55:07Z,2025-10-02,14,R2,8.8849
2026-02-09T09:55:07Z,2025-10-02,18,R2,10.8736
2026-02-09T09:55:07Z,2025-10-02,13,R2,8.7957
2026-02-09T09:55:07Z,2025-10-02,7,R2,7.3693
2026-02-09T09:55:07Z,2025-10-02,11,R2,7.7642
2026-02-09T09:55:07Z,2025-10-02,10,R2,7.4808
2026-02-09T09:55:07Z,2025-10-02,9,R2,7.477
2026-02-09T09:55:07Z,2025-10-02,8,R2,7.339
2026-02-09T09:55:07Z,2025-10-02,6,R2,7.723
2026-02-09T09:55:07Z,2025-10-02,5,R2,7.104
2026-02-09T09:55:07Z,2025-10-02,4,R2,6.835
2026-02-09T09:55:07Z,2025-10-02,3,R2,6.7496
2026-02-09T09:55:07Z,2025-10-02,2,R2,7.1542
2026-02-09T09:55:07Z,2025-10-02,23,R2,12.127
2026-02-09T09:55:07Z,2025-10-02,12,R2,7.8774
2026-02-09T09:55:07Z,2025-10-02,1,R2,6.9218
2026-02-09T09:55:07Z,2025-10-02,25,R2,13.8012
2026-02-09T09:55:07Z,2025-10-02,26,R2,14.4182
2026-02-09T09:55:07Z,2025-10-02,24,R2,13.0303
2026-02-09T09:55:07Z,2025-10-02,47,R2,19.2629
2026-02-09T09:55:07Z,2025-10-02,46,R2,12.8792
2026-02-09T09:55:07Z,2025-10-02,45,R2,12.9765
2026-02-09T09:55:07Z,2025-10-02,44,R2,13.538
2026-02-09T09:55:07Z,2025-10-02,43,R2,13.3716
2026-02-09T09:55:07Z,2025-10-02,42,R2,13.7854
2026-02-09T09:55:07Z,2025-10-02,41,R2,14.1232
2026-02-09T09:55:07Z,2025-10-02,40,R2,13.6429
2026-02-09T09:55:07Z,2025-10-02,39,R2,13.8523
2026-02-09T09:55:07Z,2025-10-02,38,R2,13.7196
2026-02-09T09:55:07Z,2025-10-02,48,R2,13.316
2026-02-09T09:55:07Z,2025-10-02,36,R2,14.4017
2026-02-09T09:55:07Z,2025-10-02,35,R2,14.0982
2026-02-09T09:55:07Z,2025-10-02,34,R2,14.533
2026-02-09T09:55:07Z,2025-10-02,33,R2,15.0922
2026-02-09T09:55:07Z,2025-10-02,32,R2,14.8894
2026-02-09T09:55:07Z,2025-10-02,31,R2,14.9068
2026-02-09T09:55:07Z,2025-10-02,30,R2,15.5525
2026-02-09T09:55:07Z,2025-10-02,29,R2,15.1276
2026-02-09T09:55:07Z,2025-10-02,28,R2,15.7837
2026-02-09T09:55:07Z,2025-10-02,27,R2,14.9534
